"","V1","V2","V3","V4"
"ids17952",0,1,2,1
"ids17953",0,1,0,1
"ids17954",30,1,9,7
"ids17955",0,0,2,0
"ids17956",1,2,1,0
"ids17957",2,5,0,4
"ids17958",2,1,0,0
"ids17959",0,0,1,0
"ids17960",0,2,0,0
"ids17961",0,1,0,0
"ids17962",0,0,0,1
"ids17963",1,3,0,0
"ids17964",0,0,1,1
"ids17965",0,3,0,1
"ids17966",6,2,2,1
"ids17967",0,0,1,0
"ids17968",0,0,2,3
"ids17969",0,1,2,0
"ids17970",0,0,0,1
"ids17971",2,0,1,1
"ids17972",1,0,0,0
"ids17973",0,1,0,1
"ids17974",1,19,0,0
"ids17975",0,0,0,10
"ids17976",0,2,2,0
"ids17977",2,0,0,0
"ids17978",1,0,2,0
"ids17979",0,0,0,1
"ids17980",1,0,0,1
"ids17981",1,0,1,5
"ids17982",0,0,1,1
"ids17983",1,1,0,0
"ids17984",0,3,1,1
"ids17985",0,0,0,1
"ids17986",1,2,1,2
"ids17987",1,2,6,1
"ids17988",1,1,2,0
"ids17989",0,3,0,0
"ids17990",1,1,1,0
"ids17991",3,1,0,2
"ids17992",0,1,0,1
"ids17993",0,2,3,1
"ids17994",0,0,2,2
"ids17995",0,1,0,0
"ids17996",0,2,1,0
"ids17997",0,0,1,0
"ids17998",1,0,0,3
"ids17999",4,0,0,2
"ids18000",4,1,0,1
"ids18001",0,1,0,0
"ids18002",2,0,0,5
"ids18003",13,1,0,12
"ids18004",1,0,0,0
"ids18005",3,3,4,1
"ids18006",0,1,2,0
"ids18007",6,1,0,1
"ids18008",1,0,0,0
"ids18009",0,2,1,0
"ids18010",0,4,0,2
"ids18011",1,4,0,0
"ids18012",0,1,2,2
"ids18013",2,0,1,7
"ids18014",1,2,0,3
"ids18015",2,0,0,2
"ids18016",2,0,0,0
"ids18017",1,3,0,1
"ids18018",0,0,0,1
"ids18019",0,0,1,2
"ids18020",0,0,1,0
"ids18021",0,0,0,0
"ids18022",2,8,1,1
"ids18023",0,0,1,0
"ids18024",1,4,0,1
"ids18025",0,1,1,1
"ids18026",0,0,2,1
"ids18027",1,3,0,8
"ids18028",1,2,0,0
"ids18029",0,3,0,0
"ids18030",0,1,2,1
"ids18031",0,3,0,2
"ids18032",17,86,1,9
"ids18033",1,0,0,1
"ids18034",2,2,1,2
"ids18035",1,0,0,0
"ids18036",1,1,0,0
"ids18037",4,1,0,0
"ids18038",1,0,0,0
"ids18039",2,1,0,0
"ids18040",0,1,1,2
"ids18041",0,2,0,0
"ids18042",1,2,0,1
"ids18043",3,7,0,0
"ids18044",0,1,2,0
"ids18045",0,2,0,2
"ids18046",1,1,1,0
"ids18047",0,0,0,0
"ids18048",13,3,1,0
"ids18049",1,1,1,3
"ids18050",1,3,0,1
"ids18051",0,0,0,0
"ids18052",2,1,0,0
"ids18053",2,2,2,1
"ids18054",1,2,1,0
"ids18055",1,0,0,1
"ids18056",1,2,2,0
"ids18057",3,0,2,0
"ids18058",0,0,7,0
"ids18059",0,0,0,0
"ids18060",2,0,0,1
"ids18061",0,2,0,8
"ids18062",0,0,1,1
"ids18063",0,0,1,1
"ids18064",5,9,0,0
"ids18065",0,1,0,0
"ids18066",0,0,0,2
"ids18067",0,8,0,1
"ids18068",0,0,1,5
"ids18069",1,3,0,0
"ids18070",1,0,0,3
"ids18071",0,0,1,1
"ids18072",0,3,0,0
"ids18073",2,0,2,1
"ids18074",0,1,1,1
"ids18075",0,2,0,0
"ids18076",3,2,0,0
"ids18077",2,1,0,0
"ids18078",0,1,1,0
"ids18079",1,1,1,0
"ids18080",1,3,1,1
"ids18081",0,3,1,1
"ids18082",1,1,0,1
"ids18083",1,0,2,0
"ids18084",0,0,1,1
"ids18085",0,2,1,2
"ids18086",0,1,1,1
"ids18087",0,0,0,0
"ids18088",1,0,2,0
"ids18089",1,0,1,0
"ids18090",2,3,0,0
"ids18091",0,2,0,1
"ids18092",0,0,1,28
"ids18093",0,1,0,1
"ids18094",1,0,0,0
"ids18095",0,2,0,1
"ids18096",1,0,3,0
"ids18097",3,1,1,0
"ids18098",1,2,0,2
"ids18099",1,3,3,0
"ids18100",4,0,2,0
"ids18101",0,0,0,1
"ids18102",1,1,1,0
"ids18103",0,11,2,0
"ids18104",3,4,0,0
"ids18105",1,1,1,0
"ids18106",0,0,1,0
"ids18107",0,0,0,0
"ids18108",0,1,0,0
"ids18109",1,0,1,0
"ids18110",1,0,0,1
"ids18111",2,2,0,0
"ids18112",1,2,0,1
"ids18113",1,1,0,0
"ids18114",3,3,1,0
"ids18115",1,0,0,0
"ids18116",0,0,0,2
"ids18117",2,1,0,0
"ids18118",0,0,3,0
"ids18119",0,0,0,1
"ids18120",2,2,2,0
"ids18121",0,2,0,1
"ids18122",0,1,1,3
"ids18123",3,0,0,0
"ids18124",2,1,5,0
"ids18125",2,2,2,0
"ids18126",0,1,1,0
"ids18127",0,0,0,0
"ids18128",0,0,0,0
"ids18129",2,0,0,1
"ids18130",1,1,2,0
"ids18131",0,2,0,3
"ids18132",0,1,0,0
"ids18133",0,1,1,0
"ids18134",2,3,1,1
"ids18135",4,0,0,1
"ids18136",2,0,1,0
"ids18137",27,2,2,2
"ids18138",0,0,1,3
"ids18139",2,1,1,0
"ids18140",0,1,2,1
"ids18141",2,6,0,0
"ids18142",1,1,1,0
"ids18143",1,2,0,0
"ids18144",0,0,0,2
"ids18145",0,1,0,0
"ids18146",1,0,1,0
"ids18147",1,1,0,0
"ids18148",0,1,0,0
"ids18149",0,1,1,4
"ids18150",1,1,0,1
"ids18151",7,4,0,0
"ids18152",2,2,1,0
"ids18153",2,1,0,0
"ids18154",0,1,0,1
"ids18155",0,0,0,0
"ids18156",1,2,0,2
"ids18157",1,0,1,0
"ids18158",0,0,2,8
"ids18159",2,0,1,1
"ids18160",1,1,1,0
"ids18161",0,0,0,0
"ids18162",0,0,0,0
"ids18163",0,4,2,1
"ids18164",0,0,0,2
"ids18165",0,2,1,0
"ids18166",0,2,1,0
"ids18167",1,12,2,6
"ids18168",0,0,9,0
"ids18169",0,1,2,2
"ids18170",5,1,0,4
"ids18171",0,1,4,2
"ids18172",3,0,0,0
"ids18173",0,1,0,0
"ids18174",2,1,2,1
"ids18175",8,3,3,0
"ids18176",0,0,0,0
"ids18177",2,1,0,0
"ids18178",0,1,2,0
"ids18179",0,0,1,0
"ids18180",0,5,11,0
"ids18181",1,0,1,0
"ids18182",0,2,1,0
"ids18183",2,0,0,0
"ids18184",0,2,0,1
"ids18185",2,1,0,0
"ids18186",0,0,0,1
"ids18187",0,0,1,0
"ids18188",0,2,5,3
"ids18189",0,2,1,0
"ids18190",3,0,0,0
"ids18191",0,0,1,0
"ids18192",1,1,0,1
"ids18193",1,2,0,0
"ids18194",1,1,1,0
"ids18195",0,0,0,0
"ids18196",1,0,0,0
"ids18197",0,0,5,0
"ids18198",0,0,0,1
"ids18199",0,3,2,2
"ids18200",1,2,0,0
"ids18201",0,2,0,0
"ids18202",0,1,1,2
"ids18203",0,1,0,2
"ids18204",1,3,1,1
"ids18205",1,2,0,1
"ids18206",0,1,1,1
"ids18207",2,2,0,0
"ids18208",0,2,1,0
"ids18209",1,2,0,0
"ids18210",2,1,1,0
"ids18211",0,2,1,0
"ids18212",1,1,1,1
"ids18213",0,0,2,2
"ids18214",0,0,1,1
"ids18215",2,1,0,0
"ids18216",0,0,0,0
"ids18217",3,9,0,4
"ids18218",1,0,0,1
"ids18219",2,0,1,0
"ids18220",0,1,5,1
"ids18221",1,1,0,0
"ids18222",0,0,0,0
"ids18223",2,0,1,0
"ids18224",1,1,1,1
"ids18225",1,20,0,0
"ids18226",2,0,0,0
"ids18227",0,2,1,0
"ids18228",2,2,4,0
"ids18229",0,1,0,0
"ids18230",0,0,1,0
"ids18231",0,0,14,1
"ids18232",0,1,0,0
"ids18233",0,0,2,1
"ids18234",1,3,1,0
"ids18235",0,0,0,2
"ids18236",0,1,1,0
"ids18237",1,1,0,1
"ids18238",0,2,0,0
"ids18239",6,102,9,7
"ids18240",0,0,0,1
"ids18241",0,0,3,3
"ids18242",1,4,0,1
"ids18243",1,0,0,0
"ids18244",0,0,1,1
"ids18245",1,0,3,0
"ids18246",0,1,0,0
"ids18247",1,2,0,1
"ids18248",0,0,0,0
"ids18249",1,0,0,0
"ids18250",0,9,0,1
"ids18251",2,1,0,1
"ids18252",1,2,0,3
"ids18253",0,1,1,1
"ids18254",1,1,1,2
"ids18255",5,0,0,1
"ids18256",1,1,0,0
"ids18257",2,0,0,1
"ids18258",2,2,2,0
"ids18259",0,3,0,0
"ids18260",1,1,0,0
"ids18261",2,1,0,0
"ids18262",0,0,1,0
"ids18263",1,0,2,1
"ids18264",1,0,0,0
"ids18265",1,1,0,2
"ids18266",1,1,3,1
"ids18267",1,1,0,1
"ids18268",0,0,2,2
"ids18269",1,1,2,2
"ids18270",1,1,2,0
"ids18271",1,2,1,1
"ids18272",1,0,0,0
"ids18273",0,0,2,1
"ids18274",0,0,0,0
"ids18275",0,2,0,3
"ids18276",0,0,1,0
"ids18277",19,6,1,2
"ids18278",0,0,1,0
"ids18279",1,0,2,0
"ids18280",0,0,0,0
"ids18281",1,3,0,0
"ids18282",1,3,1,1
"ids18283",1,0,0,0
"ids18284",1,0,0,1
"ids18285",2,1,1,1
"ids18286",2,0,3,2
"ids18287",0,0,2,1
"ids18288",0,1,0,0
"ids18289",2,0,1,5
"ids18290",2,1,2,1
"ids18291",4,0,0,8
"ids18292",2,0,0,0
"ids18293",0,1,0,2
"ids18294",1,0,1,1
"ids18295",0,10,0,1
"ids18296",1,0,1,1
"ids18297",1,0,1,0
"ids18298",0,1,0,1
"ids18299",1,2,0,0
"ids18300",0,2,0,0
"ids18301",1,0,1,2
"ids18302",0,1,0,2
"ids18303",0,2,1,0
"ids18304",2,0,3,1
"ids18305",0,2,6,2
"ids18306",0,0,0,4
"ids18307",1,1,0,0
"ids18308",0,1,0,7
"ids18309",3,0,0,0
"ids18310",2,1,0,0
"ids18311",2,0,19,1
"ids18312",0,6,0,14
"ids18313",2,1,1,0
"ids18314",0,3,1,0
"ids18315",2,2,0,0
"ids18316",1,1,0,0
"ids18317",0,0,2,1
"ids18318",1,1,3,0
"ids18319",3,3,1,1
"ids18320",3,2,1,3
"ids18321",2,1,1,3
"ids18322",0,1,1,2
"ids18323",4,0,0,0
"ids18324",1,4,0,0
"ids18325",1,1,2,1
"ids18326",0,0,0,0
"ids18327",0,1,1,1
"ids18328",0,0,1,1
"ids18329",3,0,1,0
"ids18330",0,0,0,0
"ids18331",0,1,2,1
"ids18332",0,1,0,0
"ids18333",0,2,0,0
"ids18334",1,0,0,0
"ids18335",0,2,0,0
"ids18336",1,1,0,0
"ids18337",2,1,1,1
"ids18338",0,1,0,0
"ids18339",1,2,0,0
"ids18340",0,1,1,2
"ids18341",1,0,3,0
"ids18342",1,1,0,2
"ids18343",2,0,2,0
"ids18344",1,0,0,2
"ids18345",0,1,2,4
"ids18346",0,1,0,1
"ids18347",1,3,0,1
"ids18348",0,1,0,0
"ids18349",1,1,1,0
"ids18350",0,0,2,0
"ids18351",1,0,2,0
"ids18352",0,6,2,0
"ids18353",1,0,3,0
"ids18354",2,2,0,1
"ids18355",0,2,1,2
"ids18356",0,0,0,0
"ids18357",1,1,3,0
"ids18358",0,1,1,1
"ids18359",0,2,8,4
"ids18360",0,1,1,0
"ids18361",0,2,1,0
"ids18362",0,1,14,0
"ids18363",0,3,0,0
"ids18364",0,1,0,1
"ids18365",0,1,0,0
"ids18366",0,1,0,0
"ids18367",1,0,0,0
"ids18368",1,1,1,0
"ids18369",1,1,2,0
"ids18370",0,0,0,2
"ids18371",1,0,0,0
"ids18372",0,4,2,0
"ids18373",0,0,0,1
"ids18374",1,0,0,0
"ids18375",0,0,0,0
"ids18376",1,0,1,1
"ids18377",0,0,0,0
"ids18378",1,0,1,0
"ids18379",0,1,0,0
"ids18380",1,1,1,1
"ids18381",1,0,1,0
"ids18382",1,0,0,0
"ids18383",1,3,0,0
"ids18384",4,1,0,6
"ids18385",0,3,0,1
"ids18386",2,1,0,0
"ids18387",0,0,0,0
"ids18388",1,0,1,1
"ids18389",0,1,0,2
"ids18390",1,1,0,0
"ids18391",0,0,0,0
"ids18392",2,1,1,1
"ids18393",0,0,0,2
"ids18394",0,3,0,0
"ids18395",0,0,0,0
"ids18396",2,1,0,0
"ids18397",4,81,1,8
"ids18398",1,0,2,1
"ids18399",0,2,1,0
"ids18400",0,5,1,1
"ids18401",2,0,0,1
"ids18402",1,1,0,0
"ids18403",0,4,0,1
"ids18404",1,0,0,3
"ids18405",0,1,0,0
"ids18406",2,1,0,0
"ids18407",1,0,0,2
"ids18408",1,1,1,1
"ids18409",2,1,3,0
"ids18410",2,1,0,0
"ids18411",3,2,0,1
"ids18412",0,5,26,1
"ids18413",2,3,3,8
"ids18414",2,0,0,0
"ids18415",1,0,0,0
"ids18416",2,1,1,1
"ids18417",0,0,0,3
"ids18418",3,0,0,1
"ids18419",0,3,0,0
"ids18420",0,1,1,0
"ids18421",2,5,0,1
"ids18422",3,0,0,10
"ids18423",3,2,1,0
"ids18424",1,1,0,0
"ids18425",0,1,1,0
"ids18426",0,1,1,1
"ids18427",2,1,0,1
"ids18428",3,1,0,0
"ids18429",1,0,2,2
"ids18430",0,4,0,4
"ids18431",3,1,0,1
"ids18432",1,0,0,0
"ids18433",0,0,0,2
"ids18434",0,6,0,2
"ids18435",0,0,2,0
"ids18436",0,0,1,0
"ids18437",0,3,0,0
"ids18438",2,0,0,0
"ids18439",0,1,0,0
"ids18440",0,5,5,0
"ids18441",2,0,0,1
"ids18442",2,0,2,1
"ids18443",1,3,1,1
"ids18444",2,0,0,0
"ids18445",1,1,0,1
"ids18446",2,0,1,3
"ids18447",0,0,0,1
"ids18448",1,1,0,1
"ids18449",1,1,0,0
"ids18450",0,2,1,0
"ids18451",1,0,1,1
"ids18452",3,1,0,0
"ids18453",1,1,1,0
"ids18454",3,1,0,0
"ids18455",0,0,0,0
"ids18456",0,1,0,0
"ids18457",0,0,0,0
"ids18458",2,1,0,0
"ids18459",0,0,1,0
"ids18460",0,1,0,0
"ids18461",1,1,0,0
"ids18462",0,3,1,1
"ids18463",5,4,0,0
"ids18464",0,0,1,1
"ids18465",1,2,2,0
"ids18466",3,0,1,2
"ids18467",1,0,0,0
"ids18468",1,1,0,0
"ids18469",1,0,0,1
"ids18470",1,1,0,0
"ids18471",0,2,0,1
"ids18472",0,1,1,0
"ids18473",1,3,9,1
"ids18474",0,2,0,1
"ids18475",1,0,0,0
"ids18476",1,0,0,0
"ids18477",0,1,0,0
"ids18478",1,4,0,3
"ids18479",7,1,1,1
"ids18480",1,0,0,0
"ids18481",1,3,0,0
"ids18482",0,0,0,1
"ids18483",0,0,0,0
"ids18484",1,0,2,1
"ids18485",1,0,3,0
"ids18486",0,2,0,0
"ids18487",0,4,1,0
"ids18488",1,1,0,1
"ids18489",2,4,1,2
"ids18490",1,5,1,0
"ids18491",0,2,0,8
"ids18492",1,1,2,1
"ids18493",0,0,2,0
"ids18494",1,0,1,0
"ids18495",4,3,2,0
"ids18496",2,1,0,1
"ids18497",2,0,0,3
"ids18498",1,0,0,0
"ids18499",1,1,0,1
"ids18500",3,4,1,1
"ids18501",1,1,6,1
"ids18502",9,4,5,1
"ids18503",0,1,4,5
"ids18504",0,0,0,0
"ids18505",0,0,1,0
"ids18506",1,0,0,0
"ids18507",1,1,1,1
"ids18508",4,2,4,1
"ids18509",1,0,1,0
"ids18510",0,0,0,0
"ids18511",0,0,2,1
"ids18512",8,4,1,3
"ids18513",2,3,1,0
"ids18514",3,1,0,1
"ids18515",1,1,0,0
"ids18516",2,1,0,1
"ids18517",0,0,3,1
"ids18518",0,2,1,1
"ids18519",0,0,0,0
"ids18520",0,1,0,1
"ids18521",2,4,7,0
"ids18522",6,0,0,0
"ids18523",0,0,13,0
"ids18524",3,0,0,1
"ids18525",0,3,0,1
"ids18526",0,0,0,0
"ids18527",0,4,1,1
"ids18528",1,1,2,0
"ids18529",0,0,0,1
"ids18530",4,3,1,0
"ids18531",1,0,4,0
"ids18532",1,0,0,0
"ids18533",0,4,4,3
"ids18534",0,1,0,2
"ids18535",0,0,1,0
"ids18536",1,0,0,2
"ids18537",1,0,1,2
"ids18538",0,0,0,0
"ids18539",0,2,0,0
"ids18540",3,1,1,0
"ids18541",1,3,0,0
"ids18542",1,1,0,2
"ids18543",1,0,0,0
"ids18544",1,1,0,1
"ids18545",3,0,2,1
"ids18546",0,0,0,1
"ids18547",1,1,2,1
"ids18548",11,1,2,0
"ids18549",0,0,0,1
"ids18550",3,3,1,1
"ids18551",0,3,3,1
"ids18552",1,2,0,1
"ids18553",0,2,2,4
"ids18554",2,1,0,0
"ids18555",1,7,3,0
"ids18556",1,1,2,1
"ids18557",0,2,2,0
"ids18558",0,0,3,3
"ids18559",0,2,7,0
"ids18560",2,12,4,5
"ids18561",1,0,1,0
"ids18562",2,5,0,0
"ids18563",2,2,0,0
"ids18564",7,6,2,5
"ids18565",1,1,0,2
"ids18566",0,3,2,0
"ids18567",1,2,2,2
"ids18568",2,1,1,4
"ids18569",1,2,0,0
"ids18570",0,1,0,2
"ids18571",1,15,1,0
"ids18572",1,1,0,2
"ids18573",15,0,1,3
"ids18574",4,0,1,0
"ids18575",1,2,1,4
"ids18576",3,1,1,0
"ids18577",0,0,0,3
"ids18578",0,0,0,0
"ids18579",2,1,2,0
"ids18580",0,2,0,0
"ids18581",0,0,0,0
"ids18582",4,6,1,1
"ids18583",1,0,0,0
"ids18584",1,0,1,0
"ids18585",0,2,0,4
"ids18586",0,2,1,0
"ids18587",0,7,1,1
"ids18588",0,0,0,0
"ids18589",0,2,0,1
"ids18590",1,0,0,1
"ids18591",2,5,0,2
"ids18592",0,0,1,0
"ids18593",0,3,0,0
"ids18594",0,2,0,1
"ids18595",0,0,0,0
"ids18596",0,1,0,1
"ids18597",1,0,0,0
"ids18598",1,1,1,1
"ids18599",1,2,0,0
"ids18600",0,1,0,0
"ids18601",0,0,1,0
"ids18602",2,1,0,2
"ids18603",1,0,1,0
"ids18604",2,0,1,1
"ids18605",0,2,0,4
"ids18606",0,0,0,0
"ids18607",0,1,2,1
"ids18608",5,2,0,1
"ids18609",3,0,0,0
"ids18610",1,3,1,0
"ids18611",0,0,1,0
"ids18612",2,2,1,1
"ids18613",2,4,4,1
"ids18614",0,0,5,2
"ids18615",2,3,0,0
"ids18616",0,2,0,0
"ids18617",0,2,0,0
"ids18618",0,0,1,0
"ids18619",1,0,1,1
"ids18620",0,1,1,0
"ids18621",0,1,0,0
"ids18622",1,1,1,1
"ids18623",1,0,0,0
"ids18624",1,2,1,0
"ids18625",1,1,0,1
"ids18626",0,2,1,0
"ids18627",1,0,1,1
"ids18628",1,0,0,0
"ids18629",0,0,1,0
"ids18630",2,1,1,0
"ids18631",0,1,0,1
"ids18632",0,0,2,0
"ids18633",2,0,0,1
"ids18634",1,2,0,0
"ids18635",0,2,2,0
"ids18636",1,0,0,0
"ids18637",0,0,0,1
"ids18638",2,0,0,0
"ids18639",0,1,0,1
"ids18640",0,1,1,1
"ids18641",0,1,0,1
"ids18642",0,0,0,0
"ids18643",0,0,1,0
"ids18644",1,0,1,2
"ids18645",0,1,2,1
"ids18646",2,1,0,1
"ids18647",1,0,1,0
"ids18648",1,0,0,0
"ids18649",1,1,1,1
"ids18650",1,1,0,3
"ids18651",3,1,3,1
"ids18652",0,0,1,0
"ids18653",0,0,1,3
"ids18654",1,3,1,0
"ids18655",0,1,0,1
"ids18656",4,2,1,1
"ids18657",1,0,0,0
"ids18658",0,0,1,0
"ids18659",0,0,0,2
"ids18660",0,2,1,0
"ids18661",1,0,1,10
"ids18662",1,0,1,0
"ids18663",1,3,1,0
"ids18664",1,1,0,0
"ids18665",0,3,1,1
"ids18666",0,1,0,0
"ids18667",0,0,0,1
"ids18668",0,4,3,5
"ids18669",0,0,1,0
"ids18670",2,0,0,0
"ids18671",0,3,5,1
"ids18672",0,0,3,0
"ids18673",2,1,1,0
"ids18674",0,5,0,0
"ids18675",1,3,1,1
"ids18676",0,1,0,1
"ids18677",3,1,0,0
"ids18678",2,0,1,3
"ids18679",0,0,2,0
"ids18680",1,4,1,1
"ids18681",1,1,0,0
"ids18682",0,0,0,0
"ids18683",5,0,0,0
"ids18684",1,2,0,0
"ids18685",1,3,2,0
"ids18686",0,1,0,10
"ids18687",0,0,0,1
"ids18688",1,2,1,0
"ids18689",0,0,1,3
"ids18690",0,12,0,1
"ids18691",0,0,0,0
"ids18692",1,1,1,0
"ids18693",0,1,1,0
"ids18694",0,1,0,0
"ids18695",1,1,2,0
"ids18696",0,1,0,1
"ids18697",0,1,1,0
"ids18698",3,5,0,4
"ids18699",0,1,0,0
"ids18700",8,10,1,0
"ids18701",1,3,1,2
"ids18702",2,2,0,1
"ids18703",0,0,1,2
"ids18704",2,0,3,0
"ids18705",0,1,5,2
"ids18706",2,1,0,0
"ids18707",1,0,2,0
"ids18708",0,1,0,1
"ids18709",0,2,0,5
"ids18710",3,1,0,1
"ids18711",0,0,2,0
"ids18712",1,0,0,0
"ids18713",0,2,0,1
"ids18714",0,4,0,5
"ids18715",0,3,1,1
"ids18716",1,1,0,1
"ids18717",0,0,0,1
"ids18718",1,1,0,2
"ids18719",0,0,0,0
"ids18720",0,4,1,2
"ids18721",0,0,1,2
"ids18722",1,1,0,0
"ids18723",0,1,0,2
"ids18724",1,0,0,3
"ids18725",0,0,0,0
"ids18726",1,0,1,0
"ids18727",0,1,0,1
"ids18728",1,3,1,3
"ids18729",23,1,0,0
"ids18730",0,0,1,2
"ids18731",1,0,0,0
"ids18732",2,0,3,1
"ids18733",3,0,0,0
"ids18734",0,0,0,2
"ids18735",0,1,1,1
"ids18736",0,2,5,0
"ids18737",1,2,0,0
"ids18738",2,0,0,0
"ids18739",0,0,0,1
"ids18740",0,1,0,1
"ids18741",1,1,0,0
"ids18742",1,1,0,2
"ids18743",7,1,2,1
"ids18744",1,2,1,3
"ids18745",0,0,1,0
"ids18746",4,10,1,0
"ids18747",1,2,0,0
"ids18748",2,4,5,0
"ids18749",0,2,1,2
"ids18750",11,0,0,3
"ids18751",0,1,1,0
"ids18752",1,2,1,1
"ids18753",4,4,1,0
"ids18754",2,3,0,0
"ids18755",0,2,0,1
"ids18756",0,1,1,0
"ids18757",0,0,2,0
"ids18758",1,0,1,0
"ids18759",2,2,0,0
"ids18760",2,0,2,1
"ids18761",0,0,1,2
"ids18762",1,2,1,1
"ids18763",1,0,1,3
"ids18764",1,1,0,1
"ids18765",0,1,1,3
"ids18766",1,2,0,1
"ids18767",5,1,4,0
"ids18768",1,2,0,1
"ids18769",3,1,1,0
"ids18770",1,1,0,0
"ids18771",0,0,0,1
"ids18772",1,0,1,0
"ids18773",1,2,0,1
"ids18774",1,1,0,2
"ids18775",0,0,0,0
"ids18776",0,2,0,0
"ids18777",0,1,0,0
"ids18778",1,5,1,5
"ids18779",2,1,1,0
"ids18780",1,1,0,0
"ids18781",0,1,0,0
"ids18782",1,2,0,0
"ids18783",0,2,0,0
"ids18784",0,1,1,0
"ids18785",1,0,1,1
"ids18786",2,0,1,1
"ids18787",0,2,1,1
"ids18788",0,0,1,1
"ids18789",1,2,2,1
"ids18790",0,1,0,0
"ids18791",1,0,2,0
"ids18792",0,0,0,0
"ids18793",1,1,0,2
"ids18794",0,2,0,0
"ids18795",1,1,1,0
"ids18796",5,0,0,0
"ids18797",0,0,0,1
"ids18798",0,4,1,0
"ids18799",1,0,0,2
"ids18800",3,2,1,0
"ids18801",1,2,0,1
"ids18802",0,2,2,0
"ids18803",1,1,0,1
"ids18804",1,0,1,0
"ids18805",0,1,2,2
"ids18806",0,0,0,0
"ids18807",1,0,1,9
"ids18808",1,0,0,1
"ids18809",1,0,0,0
"ids18810",0,2,0,0
"ids18811",1,1,1,0
"ids18812",0,0,0,2
"ids18813",0,0,0,1
"ids18814",1,0,0,0
"ids18815",0,2,0,0
"ids18816",0,1,2,0
"ids18817",0,2,0,0
"ids18818",0,0,4,0
"ids18819",0,3,0,0
"ids18820",0,4,0,1
"ids18821",0,4,0,1
"ids18822",0,0,1,1
"ids18823",0,2,1,0
"ids18824",0,1,1,1
"ids18825",1,2,0,1
"ids18826",0,2,2,1
"ids18827",0,0,0,1
"ids18828",0,0,1,0
"ids18829",5,1,0,0
"ids18830",1,3,1,2
"ids18831",1,0,0,0
"ids18832",0,0,1,0
"ids18833",0,2,2,1
"ids18834",1,7,0,0
"ids18835",0,0,0,1
"ids18836",1,2,1,0
"ids18837",0,4,1,0
"ids18838",0,0,1,0
"ids18839",0,1,0,0
"ids18840",0,0,2,0
"ids18841",0,2,0,2
"ids18842",0,0,0,1
"ids18843",0,3,1,0
"ids18844",0,0,0,1
"ids18845",2,0,0,0
"ids18846",0,3,1,1
"ids18847",0,0,1,1
"ids18848",2,1,2,1
"ids18849",1,0,0,1
"ids18850",1,1,0,1
"ids18851",3,0,1,0
"ids18852",2,1,0,1
"ids18853",1,1,0,0
"ids18854",1,7,0,0
"ids18855",0,0,2,0
"ids18856",0,1,1,0
"ids18857",0,1,0,1
"ids18858",0,2,0,2
"ids18859",0,1,0,1
"ids18860",0,2,0,0
"ids18861",0,1,0,2
"ids18862",2,0,1,1
"ids18863",0,1,1,2
"ids18864",2,0,1,1
"ids18865",1,1,1,0
"ids18866",0,2,0,0
"ids18867",2,4,0,0
"ids18868",0,0,0,0
"ids18869",0,2,0,0
"ids18870",0,1,1,0
"ids18871",7,9,1,3
"ids18872",1,0,0,2
"ids18873",4,2,0,2
"ids18874",1,14,4,8
"ids18875",1,2,0,0
"ids18876",6,0,4,0
"ids18877",0,2,0,1
"ids18878",0,3,1,2
"ids18879",0,0,0,1
"ids18880",2,2,2,0
"ids18881",0,7,2,0
"ids18882",0,0,2,1
"ids18883",1,0,1,0
"ids18884",2,4,0,0
"ids18885",1,3,4,1
"ids18886",1,0,1,2
"ids18887",0,1,1,1
"ids18888",0,1,0,1
"ids18889",0,0,0,1
"ids18890",1,2,0,1
"ids18891",1,0,1,0
"ids18892",3,0,1,0
"ids18893",1,1,1,0
"ids18894",1,0,5,0
"ids18895",0,1,0,0
"ids18896",1,2,2,0
"ids18897",0,1,1,0
"ids18898",0,0,0,0
"ids18899",1,0,1,0
"ids18900",0,3,1,0
"ids18901",0,0,1,0
"ids18902",0,1,0,1
"ids18903",0,1,3,0
"ids18904",0,0,5,3
"ids18905",1,1,0,2
"ids18906",1,2,0,1
"ids18907",2,1,0,0
"ids18908",1,2,0,2
"ids18909",0,0,0,2
"ids18910",1,1,2,0
"ids18911",1,0,0,0
"ids18912",0,2,0,0
"ids18913",1,0,0,0
"ids18914",0,0,5,0
"ids18915",1,2,0,1
"ids18916",2,2,1,2
"ids18917",1,0,1,1
"ids18918",1,10,0,0
"ids18919",7,0,2,0
"ids18920",1,0,3,0
"ids18921",3,5,0,1
"ids18922",2,5,1,1
"ids18923",1,0,1,0
"ids18924",0,0,0,0
"ids18925",1,0,2,1
"ids18926",3,6,2,0
"ids18927",0,0,0,1
"ids18928",0,2,19,3
"ids18929",1,3,1,1
"ids18930",0,2,0,0
"ids18931",0,0,1,0
"ids18932",1,1,0,2
"ids18933",1,3,0,0
"ids18934",0,1,0,1
"ids18935",3,8,0,0
"ids18936",1,0,1,0
"ids18937",1,2,0,1
"ids18938",1,0,1,0
"ids18939",1,5,2,0
"ids18940",0,0,0,1
"ids18941",1,0,0,0
"ids18942",0,0,0,2
"ids18943",0,2,0,1
"ids18944",0,1,3,1
"ids18945",4,1,0,0
"ids18946",1,0,0,1
"ids18947",0,0,0,0
"ids18948",0,1,0,0
"ids18949",1,0,1,0
